peak_Hz,peak_Q,peak_mel,fourier_freq,        ampmax_n4,ampmax_n3,ampmax_n2,ampmax_n1,        ampmax_0,ampmax_p1,ampmax_p2,ampmax_p3,        num_samples,sample_rate,species
1012.060546875,36,864.5929752468496,1949,1421.19140625,1291.9921875,1356.591796875,1399.658203125,1313.525390625,1528.857421875,1313.525390625,1442.724609375,63945,44100,Canada Goose
3531.4453125,56,2705.1720466601614,5129,5340.234375,4586.572265625,3186.9140625,4414.306640625,3832.91015625,3143.84765625,3617.578125,3682.177734375,63945,44100,American Goldfinch
3375.0,56,2239.003521681573,4883,4054.6875,3328.125,3351.5625,3445.3125,3750.0,2976.5625,3210.9375,2132.8125,69600,48000,American Goldfinch
2174.853515625,21,1618.9862188629947,3157,1442.724609375,1399.658203125,1356.591796875,1248.92578125,2347.119140625,2153.3203125,2174.853515625,2110.25390625,63945,44100,Eastern Bluebird
5062.5,63,3096.466610829576,115,5039.0625,5179.6875,5320.3125,5062.5,4945.3125,5296.875,5320.3125,5015.625,69600,48000,Indigo Bunting
8441.015625,72,5035.978165116576,12244,8225.68359375,8484.08203125,1227.392578125,8828.61328125,6373.828125,1399.658203125,1248.92578125,4909.5703125,63945,44100,Tufted Titmouse
2437.5,50,1708.8807439736054,3570,3632.8125,2039.0625,2062.5,2507.8125,2437.5,2414.0625,2460.9375,2390.625,69600,48000,Blue Jay
3509.912109375,56,2363.324628283645,4754,6632.2265625,7278.22265625,3251.513671875,3552.978515625,3531.4453125,3445.3125,3380.712890625,3273.046875,63945,44100,Blue Jay
2203.125,53,1575.8281341171266,3184,2437.5,2718.75,1992.1875,3281.25,2484.375,2203.125,2179.6875,2203.125,69600,48000,Rose-breasted Grosbeak
5976.5625,64,3181.27127036677,8666,5156.25,5460.9375,5250.0,5250.0,5718.75,6023.4375,5882.8125,5085.9375,69600,48000,Rose-breasted Grosbeak
2928.515625,54,2064.6758144450405,4235,2820.849609375,3014.6484375,2648.583984375,2627.05078125,2885.44921875,2906.982421875,2950.048828125,2368.65234375,63945,44100,American Robin
3304.6875,53,1903.9211763064616,4032,15164.0625,1968.75,2320.3125,2320.3125,3304.6875,3328.125,3304.6875,2718.75,69600,48000,Blue Jay
5577.099609375,67,3948.8907608530103,9193,5189.501953125,5577.099609375,5361.767578125,5534.033203125,5706.298828125,4995.703125,5297.16796875,5103.369140625,63945,44100,Carolina Chickadee
1765.72265625,45,1339.9945670973298,2559,1270.458984375,1399.658203125,1356.591796875,1808.7890625,1765.72265625,1744.189453125,1744.189453125,2002.587890625,63945,44100,American Crow
1054.6875,37,864.5929752468496,1692,1218.75,1500.0,1265.625,1359.375,1359.375,1265.625,1757.8125,1382.8125,69600,48000,Blue Jay
2507.8125,50,1708.8807439736054,3631,2226.5625,2015.625,2179.6875,2835.9375,2132.8125,2812.5,2132.8125,2343.75,69600,48000,Eastern Bluebird
2109.375,49,1533.8205349388509,3049,1664.0625,2812.5,2085.9375,2273.4375,2648.4375,2507.8125,2250.0,2437.5,69600,48000,Rose-breasted Grosbeak
1528.857421875,14,1202.7235902613256,174,1442.724609375,1399.658203125,1227.392578125,1248.92578125,1550.390625,1270.458984375,1313.525390625,1227.392578125,63945,44100,Canada Goose
1765.72265625,46,1339.9945670973298,2578,1894.921875,2002.587890625,1808.7890625,1787.255859375,1765.72265625,1787.255859375,1916.455078125,2002.587890625,63945,44100,Mallard
1205.859375,36,864.5929752468496,1531,1528.857421875,1227.392578125,1464.2578125,1227.392578125,1356.591796875,1270.458984375,1399.658203125,1270.458984375,63945,44100,Blue Jay
3539.0625,57,2300.3243609551837,4928,3164.0625,3164.0625,3867.1875,3984.375,3656.25,3515.625,3117.1875,3515.625,69600,48000,Purple Finch
3832.91015625,58,2562.8682859474306,5383,2411.71875,2583.984375,2433.251953125,3746.77734375,3832.91015625,3703.7109375,3596.044921875,3703.7109375,63945,44100,Scarlet Tanager
3337.646484375,56,2300.3243609551837,4861,8010.3515625,8225.68359375,3445.3125,3273.046875,2885.44921875,2390.185546875,2304.052734375,7170.556640625,63945,44100,Blue Jay
3531.4453125,57,2428.0503191005596,5106,3574.51171875,3574.51171875,3488.37890625,3337.646484375,3574.51171875,3445.3125,3509.912109375,3531.4453125,63945,44100,Blue Jay
7192.08984375,37,4282.309241202705,10419,2282.51953125,3703.7109375,3725.244140625,3746.77734375,7062.890625,7213.623046875,3725.244140625,3725.244140625,63945,44100,American Goldfinch
4457.373046875,67,3843.623303895436,6464,6524.560546875,6309.228515625,6180.029296875,6072.36328125,6050.830078125,6029.296875,6029.296875,6050.830078125,63945,44100,Carolina Chickadee
1031.25,35,785.9936138607725,1428,1289.0625,3515.625,3445.3125,3375.0,3492.1875,3328.125,1640.625,1406.25,69600,48000,Blue Jay
5297.16796875,54,3641.4320785415066,7662,2002.587890625,2906.982421875,2993.115234375,2950.048828125,5340.234375,5813.96484375,5706.298828125,2497.8515625,63945,44100,Blue Jay
3531.4453125,57,2428.0503191005596,5130,3617.578125,3596.044921875,3509.912109375,3423.779296875,3186.9140625,4737.3046875,3273.046875,3596.044921875,63945,44100,Blue Jay
3725.244140625,14,2363.324628283645,103,1205.859375,2648.583984375,3380.712890625,2196.38671875,3531.4453125,1808.7890625,1528.857421875,2347.119140625,63945,44100,Eastern Bluebird
4005.17578125,59,2633.058990303261,5805,4177.44140625,2196.38671875,3725.244140625,3983.642578125,4500.439453125,3208.447265625,3811.376953125,5318.701171875,63945,44100,American Goldfinch
2906.982421875,53,2009.6367704220825,3927,2454.78515625,1744.189453125,2217.919921875,2842.3828125,2627.05078125,2153.3203125,2928.515625,2863.916015625,63945,44100,American Robin
1012.060546875,32,812.1934009894649,102,1485.791015625,1528.857421875,1399.658203125,1442.724609375,1722.65625,1851.85546875,1528.857421875,1808.7890625,63945,44100,Indigo Bunting
2605.517578125,52,1853.1674450398705,3793,1830.322265625,4048.2421875,3983.642578125,2605.517578125,2540.91796875,2734.716796875,2583.984375,2605.517578125,63945,44100,Scarlet Tanager
5706.298828125,65,3641.4320785415066,8255,5792.431640625,6136.962890625,4888.037109375,4198.974609375,5706.298828125,3854.443359375,5727.83203125,5641.69921875,63945,44100,Carolina Chickadee
1421.19140625,41,1109.0801261491836,2070,1442.724609375,1614.990234375,1507.32421875,1507.32421875,1291.9921875,1291.9921875,1421.19140625,1378.125,63945,44100,American Crow
4457.373046875,30,2933.5790620740468,156,1205.859375,1335.05859375,1248.92578125,1378.125,3057.71484375,2993.115234375,3100.78125,1335.05859375,63945,44100,Rose-breasted Grosbeak
3165.380859375,14,2179.317341151332,101,1485.791015625,4737.3046875,3897.509765625,2928.515625,3165.380859375,3294.580078125,2820.849609375,3122.314453125,63945,44100,Blue Jay
6933.69140625,69,4282.309241202705,10059,1937.98828125,7084.423828125,7321.2890625,1765.72265625,6912.158203125,7019.82421875,6890.625,3423.779296875,63945,44100,Purple Finch
1171.875,15,2121.2222434897826,191,3585.9375,3468.75,1429.6875,3468.75,1710.9375,3375.0,1453.125,1289.0625,69600,48000,Blue Jay
2742.1875,52,1853.1674450398705,3989,1593.75,3000.0,2039.0625,2460.9375,2765.625,2718.75,2671.875,2625.0,69600,48000,Blue Jay
1031.25,13,681.1944653460027,101,1242.1875,1359.375,1218.75,1406.25,1242.1875,1335.9375,1335.9375,1335.9375,69600,48000,Tufted Titmouse
2454.78515625,51,1755.6828148163845,3561,5641.69921875,5211.03515625,5447.900390625,3337.646484375,3337.646484375,3725.244140625,3639.111328125,5641.69921875,63945,44100,Rose-breasted Grosbeak
5641.69921875,65,3544.3606937385,8158,5620.166015625,5641.69921875,5620.166015625,5534.033203125,5749.365234375,5620.166015625,5534.033203125,5512.5,63945,44100,Brown-headed Cowbird
2179.6875,49,1533.8205349388509,3161,2132.8125,2390.625,2859.375,2859.375,2179.6875,2109.375,2179.6875,1640.625,69600,48000,Bald Eagle
4995.703125,59,2705.1720466601614,5640,5490.966796875,5383.30078125,5426.3671875,5361.767578125,4112.841796875,4328.173828125,5426.3671875,5361.767578125,63945,44100,Red-winged Blackbird
2648.4375,52,1803.7666800985344,3849,2648.4375,2648.4375,2671.875,2578.125,2484.375,2414.0625,2414.0625,2437.5,69600,48000,Tufted Titmouse
2260.986328125,50,1663.3262981669018,3286,2863.916015625,2648.583984375,2282.51953125,2304.052734375,2260.986328125,2648.583984375,2691.650390625,2670.1171875,63945,44100,Rose-breasted Grosbeak
2928.515625,14,2064.6758144450405,4243,3100.78125,2454.78515625,2928.515625,2993.115234375,3789.84375,4715.771484375,3897.509765625,4737.3046875,63945,44100,Scarlet Tanager
8161.083984375,14,4901.7317027958015,197,4801.904296875,4758.837890625,1744.189453125,10766.6015625,7988.818359375,8161.083984375,8505.615234375,9151.611328125,63945,44100,Brown-headed Cowbird
2993.115234375,49,1618.9862188629947,4298,3682.177734375,3014.6484375,2971.58203125,2993.115234375,2950.048828125,2174.853515625,2174.853515625,3014.6484375,63945,44100,Blue Jay
1981.0546875,47,1492.9327522878455,2888,1873.388671875,1981.0546875,1981.0546875,2002.587890625,1937.98828125,2153.3203125,1916.455078125,1981.0546875,63945,44100,Mallard
1808.7890625,53,1956.0649283422904,4054,1808.7890625,4844.970703125,2433.251953125,1528.857421875,3186.9140625,2906.982421875,2734.716796875,2928.515625,63945,44100,Red-winged Blackbird
2554.6875,52,1803.7666800985344,3691,1429.6875,3421.875,2554.6875,2625.0,2578.125,2648.4375,2484.375,2554.6875,69600,48000,Tufted Titmouse
3854.443359375,58,2855.377251401062,6356,3832.91015625,3337.646484375,3682.177734375,5275.634765625,4349.70703125,3639.111328125,4371.240234375,3617.578125,63945,44100,Red-winged Blackbird
3208.447265625,55,2239.003521681573,4666,2842.3828125,2928.515625,3251.513671875,2411.71875,2390.185546875,3143.84765625,3165.380859375,3143.84765625,63945,44100,Blue Jay
3328.125,56,2239.003521681573,107,3703.125,3585.9375,3492.1875,3351.5625,3656.25,3257.8125,2601.5625,2531.25,69600,48000,Blue Jay
4898.4375,63,3096.466610829576,7107,6515.625,6468.75,6609.375,6609.375,4992.1875,5203.125,6609.375,6609.375,69600,48000,Red-winged Blackbird
6761.42578125,69,1803.7666800985344,9808,2476.318359375,7019.82421875,6976.7578125,7385.888671875,7601.220703125,7342.822265625,7105.95703125,7041.357421875,63945,44100,Tufted Titmouse
2906.25,54,1956.0649283422904,4202,2976.5625,3164.0625,2109.375,2062.5,2882.8125,2296.875,2882.8125,3328.125,69600,48000,American Robin
1031.25,32,681.1944653460027,109,1312.5,1406.25,1218.75,1523.4375,1195.3125,1242.1875,1289.0625,1218.75,69600,48000,Brown-headed Cowbird
3143.84765625,55,2179.317341151332,4542,2928.515625,3143.84765625,3122.314453125,3165.380859375,3079.248046875,3057.71484375,3143.84765625,3014.6484375,63945,44100,Blue Jay
3832.91015625,58,2633.058990303261,5690,2627.05078125,4242.041015625,3725.244140625,3079.248046875,3574.51171875,2562.451171875,2411.71875,3596.044921875,63945,44100,Purple Finch
1031.25,13,681.1944653460027,137,1382.8125,8062.5,8062.5,1312.5,1312.5,8531.25,7968.75,1195.3125,69600,48000,Mallard
4031.25,59,2562.8682859474306,5855,4218.75,4054.6875,4031.25,4054.6875,4007.8125,4054.6875,6492.1875,6562.5,69600,48000,Carolina Chickadee
1442.724609375,30,1139.4551226592705,1053,1313.525390625,1442.724609375,1378.125,1421.19140625,1421.19140625,1421.19140625,1442.724609375,1421.19140625,63945,44100,Canada Goose
2507.8125,51,1755.6828148163845,3640,5390.625,5156.25,5367.1875,2789.0625,2531.25,2695.3125,3187.5,3210.9375,69600,48000,American Goldfinch
1442.724609375,41,1139.4551226592705,2092,4521.97265625,1356.591796875,1421.19140625,1227.392578125,1442.724609375,1442.724609375,1421.19140625,1378.125,63945,44100,American Crow
1012.060546875,14,733.5940396033876,202,1248.92578125,1270.458984375,1378.125,4823.4375,5297.16796875,5512.5,1248.92578125,1227.392578125,63945,44100,Blue Jay
7640.625,71,4399.591234802461,11356,7640.625,7617.1875,7640.625,7570.3125,7851.5625,8062.5,8132.8125,7757.8125,69600,48000,Blue Jay
1710.9375,44,995.5919108903119,3644,1640.625,1664.0625,1593.75,1664.0625,5484.375,2226.5625,2343.75,3539.0625,69600,48000,American Crow
6955.224609375,69,4282.309241202705,9832,6933.69140625,7084.423828125,7062.890625,7041.357421875,7235.15625,6696.826171875,7299.755859375,8161.083984375,63945,44100,Tufted Titmouse
5062.5,13,3096.466610829576,7332,2859.375,2414.0625,2156.25,5039.0625,5039.0625,5132.8125,5156.25,5062.5,69600,48000,Red-winged Blackbird
1098.193359375,14,759.79382673208,410,1550.390625,1937.98828125,2067.1875,1248.92578125,2131.787109375,1205.859375,2174.853515625,1248.92578125,63945,44100,Mallard
3140.625,13,2121.2222434897826,205,1218.75,1359.375,3187.5,3210.9375,3117.1875,3023.4375,3164.0625,2929.6875,69600,48000,Blue Jay
1399.658203125,41,1109.0801261491836,120,1399.658203125,1399.658203125,1313.525390625,1378.125,1464.2578125,1464.2578125,1442.724609375,1485.791015625,63945,44100,Red-winged Blackbird
3229.98046875,55,2239.003521681573,4689,3186.9140625,3100.78125,3208.447265625,3229.98046875,3165.380859375,2411.71875,3229.98046875,3208.447265625,63945,44100,Blue Jay
2153.3203125,51,1575.8281341171266,3117,2131.787109375,2368.65234375,2411.71875,2497.8515625,5340.234375,5318.701171875,2863.916015625,3552.978515625,63945,44100,Red-winged Blackbird
3983.642578125,62,3096.466610829576,7011,4112.841796875,4952.63671875,4242.041015625,6503.02734375,4715.771484375,3940.576171875,3423.779296875,3789.84375,63945,44100,American Goldfinch
8031.884765625,72,5035.978165116576,11635,3165.380859375,3466.845703125,10120.60546875,9237.744140625,8031.884765625,8505.615234375,9237.744140625,8419.482421875,63945,44100,Brown-headed Cowbird
3316.11328125,56,2300.3243609551837,129,1205.859375,6847.55859375,6847.55859375,5706.298828125,3897.509765625,3445.3125,3294.580078125,3273.046875,63945,44100,Red-winged Blackbird
4134.375,67,2779.2601035454527,5974,2239.453125,2110.25390625,6912.158203125,4242.041015625,4134.375,5620.166015625,6287.6953125,6180.029296875,63945,44100,American Robin
3811.376953125,14,2494.5486885421506,146,3660.64453125,1916.455078125,1916.455078125,3832.91015625,3100.78125,3811.376953125,3639.111328125,2863.916015625,63945,44100,Blue Jay
1031.25,35,1708.8807439736054,1337,1289.0625,1242.1875,1195.3125,1312.5,2976.5625,1898.4375,1335.9375,1289.0625,69600,48000,Carolina Chickadee
1382.8125,41,1079.5148503509004,2040,1359.375,1406.25,1218.75,1523.4375,1406.25,1359.375,1546.875,1546.875,69600,48000,American Crow
4521.97265625,69,4399.591234802461,10380,1227.392578125,2583.984375,4586.572265625,6287.6953125,6739.892578125,7105.95703125,1205.859375,4543.505859375,63945,44100,Tufted Titmouse
4328.173828125,60,2855.377251401062,6270,6373.828125,6352.294921875,4328.173828125,4242.041015625,4306.640625,4349.70703125,4285.107421875,4328.173828125,63945,44100,Carolina Chickadee
7170.556640625,70,4399.591234802461,10470,1356.591796875,1335.05859375,1399.658203125,5964.697265625,8096.484375,7342.822265625,7364.35546875,7149.0234375,63945,44100,Tufted Titmouse
1453.125,13,1376.6937462995018,129,1195.3125,1476.5625,1476.5625,1335.9375,1757.8125,1851.5625,1453.125,1429.6875,69600,48000,Blue Jay
2777.783203125,53,1956.0649283422904,4031,4608.10546875,3423.779296875,5706.298828125,2799.31640625,3660.64453125,2713.18359375,3725.244140625,2734.716796875,63945,44100,Blue Jay
3596.044921875,57,2428.0503191005596,7811,3639.111328125,5383.30078125,5232.568359375,3359.1796875,3143.84765625,3079.248046875,3122.314453125,3122.314453125,63945,44100,Blue Jay
1442.724609375,29,1109.0801261491836,2069,2971.58203125,4285.107421875,2928.515625,1378.125,2260.986328125,1335.05859375,1399.658203125,1464.2578125,63945,44100,Canada Goose
7149.0234375,70,4520.0852958284495,10951,3273.046875,6503.02734375,3445.3125,4328.173828125,6287.6953125,7105.95703125,6395.361328125,4586.572265625,63945,44100,Tufted Titmouse
1205.859375,39,995.5919108903119,877,1248.92578125,1442.724609375,1205.859375,1356.591796875,1248.92578125,1205.859375,1442.724609375,1335.05859375,63945,44100,Canada Goose
5742.1875,65,3449.8769869545595,8309,5671.875,5695.3125,5414.0625,5484.375,5437.5,5507.8125,5578.125,5554.6875,69600,48000,Blue Jay
1787.255859375,19,1339.9945670973298,123,1744.189453125,2045.654296875,1205.859375,1571.923828125,1894.921875,2347.119140625,1830.322265625,1722.65625,63945,44100,Blue Jay
4710.9375,63,2933.5790620740468,6804,3328.125,2507.8125,6820.3125,5484.375,4687.5,4687.5,4898.4375,5015.625,69600,48000,Red-winged Blackbird
3070.3125,50,2064.6758144450405,4444,2156.25,2203.125,3023.4375,3046.875,3070.3125,3046.875,3000.0,2929.6875,69600,48000,Tufted Titmouse
2756.25,41,1956.0649283422904,3995,1593.45703125,1722.65625,5577.099609375,3832.91015625,3940.576171875,4371.240234375,2713.18359375,2734.716796875,63945,44100,Blue Jay
2765.625,53,1903.9211763064616,4041,2460.9375,6867.1875,6867.1875,2835.9375,2718.75,2695.3125,2460.9375,7218.75,69600,48000,Tufted Titmouse
2671.875,52,1853.1674450398705,3847,2250.0,2109.375,2484.375,2812.5,2484.375,2835.9375,2554.6875,2296.875,69600,48000,American Robin
2928.515625,54,2064.6758144450405,4235,2820.849609375,3014.6484375,2648.583984375,2627.05078125,2885.44921875,2906.982421875,2950.048828125,2368.65234375,63945,44100,American Robin
3466.845703125,57,2363.324628283645,5022,1593.45703125,3380.712890625,3316.11328125,4242.041015625,3617.578125,3488.37890625,3402.24609375,3617.578125,63945,44100,Red-winged Blackbird
6546.09375,69,4057.0412364152144,10289,8247.216796875,7988.818359375,7105.95703125,7902.685546875,6718.359375,1808.7890625,2088.720703125,5060.302734375,63945,44100,Tufted Titmouse
3402.24609375,56,2239.003521681573,4646,2519.384765625,5921.630859375,2562.451171875,3251.513671875,3186.9140625,4844.970703125,3079.248046875,3165.380859375,63945,44100,Blue Jay
1054.6875,29,681.1944653460027,151,1500.0,5226.5625,4500.0,1265.625,4101.5625,1289.0625,1804.6875,1218.75,69600,48000,American Robin
2842.3828125,54,2009.6367704220825,4123,3014.6484375,2993.115234375,2950.048828125,2906.982421875,2842.3828125,2863.916015625,2497.8515625,2777.783203125,63945,44100,Blue Jay
6352.294921875,58,2494.5486885421506,5395,3423.779296875,3811.376953125,3789.84375,6352.294921875,5081.8359375,3854.443359375,2885.44921875,3983.642578125,63945,44100,Indigo Bunting
5534.033203125,66,3843.623303895436,8995,5663.232421875,5620.166015625,4242.041015625,3509.912109375,5534.033203125,6266.162109375,6266.162109375,4112.841796875,63945,44100,Indigo Bunting
2088.720703125,48,1533.8205349388509,150,1765.72265625,1744.189453125,1722.65625,2088.720703125,1744.189453125,1851.85546875,2002.587890625,1830.322265625,63945,44100,Mallard
2820.849609375,53,1956.0649283422904,4082,2368.65234375,2691.650390625,2648.583984375,2842.3828125,2756.25,2217.919921875,2217.919921875,2217.919921875,63945,44100,Tufted Titmouse
1335.9375,21,1022.7276958555574,479,1242.1875,1335.9375,1242.1875,1218.75,4312.5,11835.9375,1804.6875,1195.3125,69600,48000,Canada Goose
