peak_Hz,peak_Q,peak_mel,fourier_freq,ampmax_n3,ampmax_n2,ampmax_n1,ampmax_0,ampmax_p1,ampmax_p2,num_samples,sample_rate,species
3940.576171875,59,2633.058990303261,5718,3639.111328125,3983.642578125,3940.576171875,3940.576171875,4737.3046875,3940.576171875,63945,44100,American Goldfinch
2993.115234375,15,733.5940396033876,346,2691.650390625,2411.71875,2971.58203125,2368.65234375,2282.51953125,2260.986328125,63945,44100,American Robin
2625.0,52,1803.7666800985344,3786,1218.75,1359.375,1734.375,3000.0,3093.75,1617.1875,69600,48000,Blue Jay
2325.5859375,50,1708.8807439736054,3371,6955.224609375,2325.5859375,2863.916015625,4672.705078125,2347.119140625,2368.65234375,63945,44100,Blue Jay
2226.5625,49,1575.8281341171266,277,2320.3125,2250.0,2203.125,2812.5,2648.4375,2695.3125,69600,48000,American Robin
1873.388671875,46,1414.3980264081877,2720,1959.521484375,1830.322265625,1421.19140625,2906.982421875,1873.388671875,1701.123046875,63945,44100,American Crow
3596.044921875,66,2428.0503191005596,5198,5986.23046875,6050.830078125,1464.2578125,3509.912109375,6072.36328125,8118.017578125,63945,44100,Brown-headed Cowbird
3682.177734375,58,2494.5486885421506,5441,5426.3671875,4371.240234375,4414.306640625,3746.77734375,3768.310546875,3660.64453125,63945,44100,American Goldfinch
1335.05859375,40,1202.7235902613256,2230,1270.458984375,1270.458984375,1291.9921875,1550.390625,1485.791015625,1507.32421875,63945,44100,Canada Goose
1406.25,42,1079.5148503509004,480,1453.125,1523.4375,1429.6875,1429.6875,1593.75,1617.1875,69600,48000,Canada Goose
1476.5625,42,1109.0801261491836,2129,1476.5625,1453.125,1523.4375,1476.5625,1476.5625,1476.5625,69600,48000,American Crow
1894.921875,46,1414.3980264081877,2765,1937.98828125,1873.388671875,3552.978515625,2756.25,3273.046875,3682.177734375,63945,44100,Blue Jay
2343.75,49,1663.3262981669018,3390,2648.4375,2718.75,2343.75,2343.75,2296.875,2250.0,69600,48000,Blue Jay
2971.58203125,55,2064.6758144450405,4303,3682.177734375,3660.64453125,2497.8515625,3316.11328125,3143.84765625,2282.51953125,63945,44100,American Robin
7192.08984375,70,4399.591234802461,10453,1378.125,7730.419921875,7665.8203125,7192.08984375,7213.623046875,7170.556640625,63945,44100,Carolina Chickadee
2928.515625,54,2064.6758144450405,4235,3014.6484375,2648.583984375,2627.05078125,2885.44921875,2906.982421875,2950.048828125,63945,44100,American Robin
2484.375,50,1755.6828148163845,3733,2226.5625,2179.6875,2718.75,2484.375,2343.75,2226.5625,69600,48000,Eastern Bluebird
2433.251953125,55,2363.324628283645,4347,3014.6484375,2627.05078125,2648.583984375,2325.5859375,2368.65234375,3337.646484375,63945,44100,American Robin
5167.96875,63,3181.27127036677,8828,1550.390625,5964.697265625,6072.36328125,4801.904296875,3768.310546875,4844.970703125,63945,44100,American Robin
2367.1875,50,1708.8807439736054,3445,1218.75,1640.625,2554.6875,2578.125,2226.5625,2367.1875,69600,48000,Eastern Bluebird
2583.984375,52,1853.1674450398705,3744,1636.5234375,1335.05859375,2885.44921875,3165.380859375,1981.0546875,2648.583984375,63945,44100,American Robin
4945.3125,51,3096.466610829576,7193,2929.6875,6726.5625,3046.875,4992.1875,2812.5,2062.5,69600,48000,Eastern Bluebird
3316.11328125,56,2300.3243609551837,102,1528.857421875,3768.310546875,3380.712890625,3337.646484375,3983.642578125,3940.576171875,63945,44100,Blue Jay
1378.125,41,1079.5148503509004,2000,1291.9921875,1378.125,1356.591796875,1378.125,1378.125,1356.591796875,63945,44100,Canada Goose
2347.119140625,52,1903.9211763064616,3792,2756.25,2390.185546875,2131.787109375,2325.5859375,2174.853515625,2088.720703125,63945,44100,Eastern Bluebird
8671.875,72,4901.7317027958015,12564,18632.8125,8531.25,8765.625,7851.5625,7781.25,8437.5,69600,48000,Carolina Chickadee
4629.638671875,61,3013.922629388657,6729,6309.228515625,3488.37890625,4629.638671875,4521.97265625,4134.375,4220.5078125,63945,44100,American Goldfinch
2648.4375,51,1803.7666800985344,3854,5484.375,6867.1875,5460.9375,2648.4375,2460.9375,2390.625,69600,48000,Eastern Bluebird
1031.25,32,681.1944653460027,109,1406.25,1218.75,1523.4375,1195.3125,1242.1875,1289.0625,69600,48000,Brown-headed Cowbird
3811.376953125,59,2562.8682859474306,5536,5404.833984375,5124.90234375,5146.435546875,5081.8359375,5060.302734375,4112.841796875,63945,44100,Carolina Chickadee
4328.173828125,60,2779.2601035454527,5808,4177.44140625,4478.90625,4392.7734375,5555.56640625,6459.9609375,19164.55078125,63945,44100,American Goldfinch
3229.98046875,55,2239.003521681573,103,2045.654296875,2906.982421875,3186.9140625,2950.048828125,3229.98046875,3229.98046875,63945,44100,American Robin
1757.8125,45,1304.273695349327,2532,1218.75,1875.0,1570.3125,1546.875,1359.375,1617.1875,69600,48000,American Robin
3210.9375,56,2179.317341151332,4702,3304.6875,3234.375,3234.375,3164.0625,3140.625,3234.375,69600,48000,Blue Jay
2390.185546875,51,1755.6828148163845,3453,2906.982421875,2519.384765625,2519.384765625,2993.115234375,5275.634765625,2583.984375,63945,44100,Eastern Bluebird
1012.060546875,28,2428.0503191005596,174,3294.580078125,3531.4453125,1227.392578125,3531.4453125,3919.04296875,1205.859375,63945,44100,Eastern Bluebird
3914.0625,59,2494.5486885421506,5668,2648.4375,3609.375,3937.5,3890.625,3281.25,3562.5,69600,48000,American Robin
2390.625,50,1663.3262981669018,3465,2390.625,2414.0625,2414.0625,1992.1875,2250.0,2414.0625,69600,48000,Eastern Bluebird
3552.978515625,57,2428.0503191005596,5137,3639.111328125,8419.482421875,6847.55859375,5103.369140625,5490.966796875,4392.7734375,63945,44100,American Goldfinch
1335.9375,40,1022.7276958555574,1911,1640.625,1312.5,1898.4375,1875.0,2132.8125,1898.4375,69600,48000,Canada Goose
3229.98046875,56,2239.003521681573,4689,3380.712890625,3359.1796875,3251.513671875,3229.98046875,3229.98046875,3251.513671875,63945,44100,Blue Jay
1399.658203125,40,1109.0801261491836,1847,1335.05859375,1335.05859375,1399.658203125,1378.125,1356.591796875,1399.658203125,63945,44100,Canada Goose
1378.125,34,733.5940396033876,1321,1507.32421875,1485.791015625,1442.724609375,1248.92578125,1248.92578125,1270.458984375,63945,44100,Canada Goose
2153.3203125,48,1575.8281341171266,3146,2777.783203125,2605.517578125,2519.384765625,2390.185546875,2239.453125,2110.25390625,63945,44100,Eastern Bluebird
1421.19140625,41,1109.0801261491836,2056,6330.76171875,6050.830078125,1378.125,1421.19140625,1399.658203125,1421.19140625,63945,44100,American Crow
2296.875,50,1618.9862188629947,3307,2273.4375,2296.875,2109.375,2601.5625,2132.8125,2601.5625,69600,48000,Eastern Bluebird
2226.5625,49,1575.8281341171266,3239,1968.75,2414.0625,2343.75,2226.5625,1828.125,2507.8125,69600,48000,Eastern Bluebird
1571.923828125,31,1202.7235902613256,129,1335.05859375,1227.392578125,1335.05859375,1571.923828125,1528.857421875,1593.45703125,63945,44100,Canada Goose
1125.0,37,890.792762375542,1629,1781.25,1546.875,1476.5625,1523.4375,1687.5,1968.75,69600,48000,Blue Jay
3122.314453125,55,2179.317341151332,4522,2842.3828125,2476.318359375,3143.84765625,3122.314453125,2325.5859375,3079.248046875,63945,44100,American Robin
4521.97265625,67,2933.5790620740468,6538,6136.962890625,6072.36328125,6050.830078125,6007.763671875,6093.896484375,4737.3046875,63945,44100,Carolina Chickadee
4457.373046875,61,2933.5790620740468,6451,18604.6875,3509.912109375,6438.427734375,5017.236328125,7902.685546875,4952.63671875,63945,44100,American Goldfinch
1507.32421875,42,1170.6620161542858,2186,1507.32421875,1248.92578125,1335.05859375,1528.857421875,1378.125,1248.92578125,63945,44100,Canada Goose
1710.9375,44,1269.5050518489365,2458,1687.5,1710.9375,1687.5,1617.1875,1453.125,1570.3125,69600,48000,Blue Jay
1421.19140625,16,1269.5050518489365,179,2433.251953125,5318.701171875,2153.3203125,1830.322265625,2540.91796875,2562.451171875,63945,44100,Blue Jay
1270.458984375,39,1022.7276958555574,1846,1507.32421875,1248.92578125,1442.724609375,1291.9921875,1227.392578125,1270.458984375,63945,44100,Canada Goose
2777.783203125,49,1663.3262981669018,3329,1248.92578125,3122.314453125,2928.515625,2304.052734375,2304.052734375,2325.5859375,63945,44100,American Robin
3337.646484375,56,2239.003521681573,4847,1981.0546875,1894.921875,3380.712890625,3337.646484375,3380.712890625,3359.1796875,63945,44100,Blue Jay
2842.3828125,54,2009.6367704220825,4274,2304.052734375,2519.384765625,2885.44921875,3079.248046875,3036.181640625,2411.71875,63945,44100,American Robin
3423.779296875,57,2363.324628283645,4973,1571.923828125,1507.32421875,4629.638671875,6201.5625,3488.37890625,3423.779296875,63945,44100,Blue Jay
2718.75,52,1853.1674450398705,3937,2765.625,2718.75,2742.1875,2601.5625,3679.6875,2835.9375,69600,48000,Blue Jay
5882.8125,66,3544.3606937385,8490,3960.9375,3609.375,2320.3125,3468.75,3562.5,6234.375,69600,48000,Blue Jay
4435.83984375,61,2933.5790620740468,6758,5447.900390625,3854.443359375,4112.841796875,4651.171875,4629.638671875,5749.365234375,63945,44100,American Goldfinch
2067.1875,48,1533.8205349388509,2976,5447.900390625,5426.3671875,5167.96875,2304.052734375,2174.853515625,2067.1875,63945,44100,Eastern Bluebird
3423.779296875,57,3013.922629388657,6607,2971.58203125,3057.71484375,4608.10546875,3940.576171875,4457.373046875,3466.845703125,63945,44100,American Robin
6524.560546875,22,4057.0412364152144,9463,2110.25390625,7493.5546875,6955.224609375,6632.2265625,6223.095703125,6136.962890625,63945,44100,Brown-headed Cowbird
3186.9140625,49,2239.003521681573,3236,2196.38671875,3208.447265625,3316.11328125,2627.05078125,2368.65234375,2454.78515625,63945,44100,American Robin
3257.8125,55,2179.317341151332,4722,3117.1875,3210.9375,3046.875,3000.0,3070.3125,2906.25,69600,48000,Blue Jay
6395.361328125,61,2779.2601035454527,6684,6330.76171875,6632.2265625,7342.822265625,5749.365234375,6287.6953125,5749.365234375,63945,44100,Carolina Chickadee
3304.6875,56,2179.317341151332,4810,3257.8125,3187.5,3140.625,3046.875,3046.875,3046.875,69600,48000,Blue Jay
3143.84765625,55,2179.317341151332,4550,3057.71484375,2820.849609375,3466.845703125,2734.716796875,2217.919921875,2777.783203125,63945,44100,American Robin
3552.978515625,56,2300.3243609551837,4900,3273.046875,3251.513671875,3165.380859375,3251.513671875,3316.11328125,3273.046875,63945,44100,Blue Jay
7127.490234375,69,3268.398522453182,10335,7084.423828125,7665.8203125,7170.556640625,6804.4921875,5060.302734375,4715.771484375,63945,44100,Carolina Chickadee
2325.5859375,50,1708.8807439736054,3593,5404.833984375,2842.3828125,2497.8515625,2497.8515625,2239.453125,2476.318359375,63945,44100,American Robin
1312.5,40,1022.7276958555574,1906,5695.3125,1289.0625,1312.5,1359.375,1289.0625,1289.0625,69600,48000,American Crow
1356.591796875,42,1079.5148503509004,1963,1550.390625,1356.591796875,1356.591796875,1528.857421875,1335.05859375,1378.125,63945,44100,American Crow
1658.056640625,43,1269.5050518489365,2185,4048.2421875,1356.591796875,1507.32421875,1679.58984375,1442.724609375,1291.9921875,63945,44100,American Crow
3402.24609375,51,1803.7666800985344,3674,2325.5859375,3423.779296875,3402.24609375,2799.31640625,2433.251953125,3402.24609375,63945,44100,American Robin
2196.38671875,49,1618.9862188629947,3164,1313.525390625,1873.388671875,2411.71875,2411.71875,2174.853515625,2282.51953125,63945,44100,Eastern Bluebird
5275.634765625,17,3357.9119772274435,7646,4672.705078125,3316.11328125,3919.04296875,5361.767578125,5318.701171875,2863.916015625,63945,44100,American Goldfinch
2414.0625,51,1663.3262981669018,3487,2578.125,1265.625,2648.4375,2320.3125,2625.0,2320.3125,69600,48000,Eastern Bluebird
1205.859375,41,1109.0801261491836,1763,1270.458984375,1421.19140625,5146.435546875,1464.2578125,1830.322265625,1485.791015625,63945,44100,American Crow
1031.25,35,785.9936138607725,1428,3515.625,3445.3125,3375.0,3492.1875,3328.125,1640.625,69600,48000,Blue Jay
2601.5625,51,1803.7666800985344,3660,1406.25,1406.25,3070.3125,2625.0,2601.5625,1429.6875,69600,48000,Eastern Bluebird
2260.986328125,15,1618.9862188629947,340,3251.513671875,3273.046875,2842.3828125,2153.3203125,2885.44921875,2476.318359375,63945,44100,American Robin
3046.875,55,2064.6758144450405,4478,5015.625,2648.4375,3070.3125,3117.1875,3187.5,3093.75,69600,48000,American Robin
2390.185546875,50,1755.6828148163845,3451,1313.525390625,3208.447265625,3251.513671875,4629.638671875,4608.10546875,4694.23828125,63945,44100,Blue Jay
5426.3671875,65,3449.8769869545595,7852,4285.107421875,2885.44921875,6330.76171875,4263.57421875,3229.98046875,1291.9921875,63945,44100,American Goldfinch
6890.625,68,4168.153689421891,9966,6524.560546875,6696.826171875,6115.4296875,7019.82421875,6869.091796875,6632.2265625,63945,44100,American Goldfinch
3789.84375,58,2562.8682859474306,5519,2756.25,2713.18359375,3531.4453125,3251.513671875,3509.912109375,3251.513671875,63945,44100,Blue Jay
5943.1640625,66,3741.1620115459477,8666,7278.22265625,5727.83203125,5727.83203125,5706.298828125,6653.759765625,5921.630859375,63945,44100,Carolina Chickadee
2562.451171875,51,1853.1674450398705,3684,3402.24609375,2562.451171875,2562.451171875,3057.71484375,2562.451171875,1593.45703125,63945,44100,Blue Jay
4414.306640625,61,2933.5790620740468,6414,4005.17578125,3488.37890625,4155.908203125,4543.505859375,4306.640625,4414.306640625,63945,44100,Carolina Chickadee
2950.048828125,55,1956.0649283422904,4280,1270.458984375,1636.5234375,1981.0546875,3574.51171875,2110.25390625,3186.9140625,63945,44100,Eastern Bluebird
1528.857421875,43,1202.7235902613256,2221,1528.857421875,1528.857421875,3100.78125,1614.990234375,1571.923828125,1550.390625,63945,44100,Blue Jay
6309.228515625,67,3948.8907608530103,9150,6524.560546875,6546.09375,4414.306640625,4306.640625,4263.57421875,4242.041015625,63945,44100,Carolina Chickadee
2067.1875,48,1575.8281341171266,2983,1270.458984375,1614.990234375,2820.849609375,2260.986328125,2174.853515625,2067.1875,63945,44100,Eastern Bluebird
4171.875,60,2633.058990303261,6045,6257.8125,4851.5625,4968.75,3914.0625,4125.0,4195.3125,69600,48000,American Goldfinch
2296.875,50,1618.9862188629947,3335,1851.5625,4101.5625,2554.6875,2039.0625,2437.5,2203.125,69600,48000,Eastern Bluebird
2671.875,56,1853.1674450398705,3835,3023.4375,3421.875,3117.1875,2671.875,3164.0625,2015.625,69600,48000,American Goldfinch
3143.84765625,55,1618.9862188629947,4584,2196.38671875,3165.380859375,3251.513671875,2605.517578125,2971.58203125,3122.314453125,63945,44100,American Robin
3746.77734375,50,1956.0649283422904,4029,7256.689453125,3036.181640625,3014.6484375,3186.9140625,3208.447265625,1937.98828125,63945,44100,American Robin
4031.25,48,2933.5790620740468,6808,3726.5625,4031.25,2156.25,5601.5625,3187.5,3304.6875,69600,48000,Eastern Bluebird
7593.75,71,4399.591234802461,11071,7570.3125,7617.1875,7640.625,7968.75,7734.375,7289.0625,69600,48000,Blue Jay
3122.314453125,55,2179.317341151332,4511,3143.84765625,3143.84765625,3122.314453125,3036.181640625,3100.78125,3079.248046875,63945,44100,Blue Jay
3046.875,54,2064.6758144450405,3474,3562.5,4992.1875,3843.75,4406.25,2343.75,2414.0625,69600,48000,American Goldfinch
4543.505859375,45,2933.5790620740468,119,1636.5234375,1636.5234375,1614.990234375,4737.3046875,3596.044921875,3617.578125,63945,44100,American Goldfinch
3445.3125,56,2363.324628283645,4975,2454.78515625,1614.990234375,1916.455078125,3445.3125,3509.912109375,3445.3125,63945,44100,Blue Jay
5297.16796875,64,3357.9119772274435,7684,6330.76171875,6072.36328125,5254.1015625,5211.03515625,4198.974609375,4306.640625,63945,44100,American Goldfinch
6180.029296875,58,3843.623303895436,8969,6158.49609375,6136.962890625,6201.5625,6158.49609375,4608.10546875,4758.837890625,63945,44100,Carolina Chickadee
2695.3125,50,1853.1674450398705,3922,2226.5625,2648.4375,3023.4375,2484.375,2250.0,2039.0625,69600,48000,American Robin
3281.25,56,2179.317341151332,4733,2812.5,2835.9375,1804.6875,3210.9375,3304.6875,2460.9375,69600,48000,Blue Jay
3359.1796875,56,2300.3243609551837,4895,3402.24609375,3402.24609375,3359.1796875,3294.580078125,3186.9140625,3014.6484375,63945,44100,Blue Jay
1453.125,15,1956.0649283422904,139,1429.6875,2953.125,2906.25,2906.25,2882.8125,1406.25,69600,48000,Blue Jay
3351.5625,13,2239.003521681573,175,3351.5625,3351.5625,3351.5625,3234.375,3023.4375,2976.5625,69600,48000,Blue Jay
5017.236328125,36,3096.466610829576,147,5017.236328125,2153.3203125,5017.236328125,6309.228515625,1593.45703125,5275.634765625,63945,44100,American Goldfinch
3294.580078125,53,2009.6367704220825,4101,2842.3828125,2777.783203125,2540.91796875,3251.513671875,3316.11328125,2347.119140625,63945,44100,American Robin
2713.18359375,52,1956.0649283422904,3942,1335.05859375,1378.125,1313.525390625,2756.25,2670.1171875,2756.25,63945,44100,Blue Jay
1744.189453125,17,1304.273695349327,2531,1378.125,1399.658203125,1485.791015625,1722.65625,1722.65625,1679.58984375,63945,44100,Canada Goose
1679.58984375,44,1269.5050518489365,2429,1722.65625,1701.123046875,3229.98046875,3036.181640625,1658.056640625,3165.380859375,63945,44100,Blue Jay
4134.375,67,2779.2601035454527,5974,2110.25390625,6912.158203125,4242.041015625,4134.375,5620.166015625,6287.6953125,63945,44100,American Robin
2531.25,51,1755.6828148163845,3663,2437.5,2507.8125,2507.8125,3703.125,3351.5625,2484.375,69600,48000,Carolina Chickadee
6782.958984375,68,4168.153689421891,10406,7213.623046875,6610.693359375,6847.55859375,5361.767578125,4737.3046875,6352.294921875,63945,44100,American Robin
6481.494140625,59,2633.058990303261,5601,6675.29296875,6503.02734375,6503.02734375,6459.9609375,6481.494140625,2670.1171875,63945,44100,Carolina Chickadee
4565.0390625,62,3013.922629388657,6595,5426.3671875,5555.56640625,4715.771484375,4543.505859375,4349.70703125,4931.103515625,63945,44100,American Goldfinch
1378.125,41,1079.5148503509004,2017,1442.724609375,1378.125,1356.591796875,1356.591796875,1378.125,1248.92578125,63945,44100,Canada Goose
1031.25,16,733.5940396033876,331,1382.8125,1828.125,1781.25,1710.9375,1546.875,1265.625,69600,48000,Blue Jay
1442.724609375,41,1139.4551226592705,1988,1442.724609375,1378.125,1464.2578125,1421.19140625,1205.859375,1248.92578125,63945,44100,American Crow
